ID,Red,Green,Blue,Weight1,Pot1,Weight2,Pot2,Weight3,Pot3,Fruit
0,109,77,64,303,260,209,260,21,260
1,109,77,64,298,155,194,155,24,155
2,109,77,64,300,155,196,155,30,155
3,109,77,64,283,262,199,262,20,262
4,109,77,64,288,153,204,153,26,153
5,109,77,64,297,251,218,251,28,251
6,109,77,64,297,155,209,155,20,155
7,109,77,64,298,258,200,258,18,258
8,109,77,64,298,254,193,254,32,254
9,109,77,64,299,155,199,155,28,155
