ID,Red,Green,Blue,Weight1,Pot1,Weight2,Pot2,Weight3,Pot3,Fruit
0,103,82,65,110,152,109,152,69,152
1,103,82,65,118,144,112,144,64,144
2,103,82,65,108,151,105,151,84,151
3,103,82,65,112,248,108,248,75,248
4,103,82,65,110,249,117,249,84,249
5,103,82,65,104,152,119,152,88,152
6,103,82,65,102,248,129,248,79,248
7,103,82,65,104,152,123,152,86,152
8,103,82,65,89,151,116,151,74,151
9,103,82,65,107,249,112,249,69,249
