ID,Red,Green,Blue,Weight1,Pot1,Weight2,Pot2,Weight3,Pot3,Fruit
0,109,77,64,265,152,62,152,45,152
1,109,77,64,254,151,61,151,45,151
2,109,77,64,251,152,66,152,48,152
3,109,77,64,274,153,59,153,38,153
4,109,77,64,265,153,50,153,57,153
5,109,77,64,289,274,53,274,49,274
6,109,77,64,269,243,57,243,58,243
7,109,77,64,266,274,50,274,34,274
8,109,77,64,276,274,39,274,41,274
9,109,77,64,281,151,60,151,37,151
