ID,Red,Green,Blue,Weight1,Pot1,Weight2,Pot2,Weight3,Pot3,Fruit
0,98,91,59,233,244,477,244,262,244
1,98,91,59,236,146,477,146,275,146
2,98,92,59,240,246,476,246,274,246
3,98,91,59,247,244,467,244,278,244
4,98,91,59,238,243,468,243,280,243
5,98,91,59,249,244,467,244,273,244
6,98,91,59,245,244,462,244,247,244
7,98,91,59,231,244,458,244,254,244
8,98,91,59,254,244,461,244,292,244
9,98,91,59,240,245,459,245,281,245
