F (Hz),|Z| (Ohms),F (Hz),Theta (Deg)
1000,NaN,1000,NaN
1122.018,NaN,1122.018,NaN
1258.925,NaN,1258.925,NaN
1412.537,NaN,1412.537,NaN
1584.893,NaN,1584.893,NaN
1778.279,NaN,1778.279,NaN
1995.262,NaN,1995.262,NaN
2238.721,NaN,2238.721,NaN
2511.886,NaN,2511.886,NaN
2818.382,NaN,2818.382,NaN
3162.277,NaN,3162.277,NaN
3548.133,NaN,3548.133,NaN
3981.071,NaN,3981.071,NaN
4466.835,NaN,4466.835,NaN
5011.872,NaN,5011.872,NaN
5623.413,NaN,5623.413,NaN
6309.573,NaN,6309.573,NaN
7079.457,1214000,7079.457,-88.5
7943.282,1085000,7943.282,-88.5
8912.509,968000,8912.509,-88.5
10000,865000,10000,-88.5
11220.18,772000,11220.18,-88.5
12589.25,690000,12589.25,-88.5
14125.37,616000,14125.37,-88.5
15848.93,550000,15848.93,-88.5
17782.79,491000,17782.79,-88.5
19952.62,439000,19952.62,-88.5
22387.21,392000,22387.21,-88.5
25118.86,350000,25118.86,-88.5
28183.82,312000,28183.82,-88.5
31622.77,279000,31622.77,-88.5
35481.33,249000,35481.33,-88.6
39810.71,222000,39810.71,-88.6
44668.35,199000,44668.35,-88.6
50118.72,177000,50118.72,-88.6
56234.13,158000,56234.13,-88.6
63095.73,141000,63095.73,-88.6
70794.57,126000,70794.57,-88.6
79432.82,113000,79432.82,-88.6
89125.09,100540,89125.09,-88.66
100000,89760,100000,-88.68
112201.8,80140,112201.8,-88.69
125892.5,71530,125892.5,-88.71
141253.7,63870,141253.7,-88.66
158489.3,57000,158489.3,-88.74
177827.9,50880,177827.9,-88.75
199526.2,45420,199526.2,-88.77
223872.1,40540,223872.1,-88.78
251188.6,36180,251188.6,-88.8
281838.2,32300,281838.2,-88.81
316227.7,28830,316227.7,-88.83
354813.3,25730,354813.3,-88.84
398107.1,22970,398107.1,-88.85
446683.5,20500,446683.5,-88.86
501187.2,18300,501187.2,-88.87
562341.3,16330,562341.3,-88.89
630957.3,14580,630957.3,-88.89
707945.7,13010,707945.7,-88.91
794328.2,11610,794328.2,-88.92
891250.9,10333,891250.9,-88.91
1000000,9230,1000000,-88.91
1122018,8243,1122018,-88.92
1258925,7355,1258925,-88.92
1412537,6567,1412537,-88.93
1584893,5866,1584893,-88.92
1778279,5240,1778279,-88.92
1995262,4682,1995262,-88.92
2238721,4184,2238721,-88.92
2511886,3741,2511886,-88.92
2818382,3346,2818382,-88.92
3162277,2995,3162277,-88.92
3548133,2682,3548133,-88.92
3981071,2405,3981071,-88.91
4466835,2158,4466835,-88.9
5011872,1939,5011872,-88.89
5623413,1746,5623413,-88.87
6309573,1574,6309573,-88.87
7079457,1423,7079457,-88.89
7943282,1290,7943282,-88.92
8912509,1172,8912509,-88.96
10000000,1066,10000000,-88.64
