ID,Red,Green,Blue,Weight1,Pot1,Weight2,Pot2,Weight3,Pot3,Fruit
0,112,77,62,226,240,102,240,129,240
1,112,77,62,234,238,124,238,132,238
2,112,77,62,236,238,118,238,145,238
3,112,77,62,225,239,116,239,124,239
4,112,77,62,211,148,119,148,145,148
5,112,77,62,243,239,122,239,125,239
6,112,77,62,221,241,116,241,141,241
7,112,77,62,223,228,108,228,132,228
8,112,77,62,208,240,115,240,127,240
9,112,77,62,200,241,118,241,128,241
