ID,Red,Green,Blue,Weight1,Pot1,Weight2,Pot2,Weight3,Pot3,Fruit
0,107,76,64,203,151,160,151,119,151
1,107,76,64,203,234,175,234,145,234
2,107,76,64,197,151,171,151,119,151
3,107,76,64,200,232,155,232,106,232
4,107,76,64,213,232,158,232,106,232
5,107,76,64,202,232,169,232,102,232
6,107,76,64,201,228,166,228,101,228
7,107,76,64,192,233,174,233,114,233
8,107,76,64,197,233,169,233,114,233
9,107,76,64,201,235,167,235,99,235
